910,3,Could not have been better!
910,4,This experience was terrible.
910,5,Very good experience!
911,1,Very poor. I regret taking part in this.
911,2,This has been the best trade deal in the history of trade deals maybe ever.
911,3,Could not have been better!
911,4,Good company to work with.
911,5,Worst warehouse ever.
912,1,Did not have a good time.
912,2,This space had a lot of potential but it did not meet my requirements.
912,3,Sad!
912,4,Did not have a good time.
912,5,Sad!
913,1,This space had a lot of potential but it did not meet my requirements.
913,2,10/10 would work with again.
913,3,Did not have a good time.
913,4,Very poor. I regret taking part in this.
913,5,Average experience.
914,1,This experience was terrible.
914,2,Good company to work with.
914,3,Good.
914,4,Everything was satisfactory.
914,5,Could not have been better!
915,1,This has been the best trade deal in the history of trade deals maybe ever.
915,2,Amazing experience!
915,3,Awful.
915,4,It was fine. Nothing special.
915,5,Awful.
916,1,This experience was terrible.
916,2,It was fine. Nothing special.
916,3,Worst warehouse ever.
916,4,10/10 would work with again.
916,5,This has been the best trade deal in the history of trade deals maybe ever.
917,1,Awful.
917,2,Very good experience!
917,3,This space had a lot of potential but it did not meet my requirements.
917,4,Amazing experience!
917,5,Good.
918,1,Met my requirements just fine.
918,2,Good.
918,3,Did not have a good time.
918,4,Average experience.
918,5,Good company to work with.
919,1,Good company to work with.
919,2,10/10 would work with again.
919,3,This space had a lot of potential but it did not meet my requirements.
919,4,Good company to work with.
919,5,Amazing experience!
920,1,Bad company to work with. I would not do so again.
920,2,Good company to work with.
920,3,Sad!
920,4,Amazing experience!
920,5,Awful.
921,1,Average experience.
921,2,This space had a lot of potential but it did not meet my requirements.
921,3,It was fine. Nothing special.
921,4,Could have been much better.
921,5,This has been the best trade deal in the history of trade deals maybe ever.
922,1,Could not have been better!
922,2,Got everything I needed plus some more!
922,3,Awful.
922,4,Did not have a good time.
922,5,Very poor. I regret taking part in this.
923,1,Sad!
923,2,Did not have a good time.
923,3,Very good experience!
923,4,Did not have a good time.
923,5,Got everything I needed plus some more!
924,1,Got everything I needed plus some more!
924,2,Good.
924,3,This space had a lot of potential but it did not meet my requirements.
924,4,Average experience.
924,5,Amazing experience!
925,1,Awful.
925,2,Average experience.
925,3,Got everything I needed plus some more!
925,4,Very poor. I regret taking part in this.
925,5,Everything was satisfactory.
926,1,Good company to work with.
926,2,Got everything I needed plus some more!
926,3,Could have been much better.
926,4,Very good experience!
926,5,Worst warehouse ever.
927,1,It was fine. Nothing special.
927,2,This experience was terrible.
927,3,Sad!
927,4,This has been the best trade deal in the history of trade deals maybe ever.
927,5,Good company to work with.
928,1,This experience was terrible.
928,2,Met my requirements just fine.
928,3,Got everything I needed plus some more!
928,4,Very poor. I regret taking part in this.
928,5,This has been the best trade deal in the history of trade deals maybe ever.
929,1,Good company to work with.
929,2,This experience was terrible.
929,3,Good company to work with.
929,4,Good company to work with.
929,5,Awful.
930,1,Everything was satisfactory.
930,2,Could not have been better!
930,3,Got everything I needed plus some more!
930,4,Sad!
930,5,Very poor. I regret taking part in this.
931,1,Good.
931,2,Very good experience!
931,3,Bad company to work with. I would not do so again.
931,4,10/10 would work with again.
931,5,This experience was terrible.
932,1,Good.
932,2,This space had a lot of potential but it did not meet my requirements.
932,3,Awful.
932,4,Met my requirements just fine.
932,5,Could not have been better!
933,1,Could not have been better!
933,2,10/10 would work with again.
933,3,Very good experience!
933,4,Could not have been better!
933,5,Amazing experience!
934,1,This experience was terrible.
934,2,Good.
934,3,Sad!
934,4,Bad company to work with. I would not do so again.
934,5,Got everything I needed plus some more!
935,1,Could not have been better!
935,2,Met my requirements just fine.
935,3,10/10 would work with again.
935,4,10/10 would work with again.
935,5,Got everything I needed plus some more!
936,1,Could have been much better.
936,2,Very good experience!
936,3,Could not have been better!
936,4,Very good experience!
936,5,Could not have been better!
937,1,This has been the best trade deal in the history of trade deals maybe ever.
937,2,Got everything I needed plus some more!
937,3,Good company to work with.
937,4,Got everything I needed plus some more!
937,5,This has been the best trade deal in the history of trade deals maybe ever.
938,1,Met my requirements just fine.
938,2,Amazing experience!
938,3,Awful.
938,4,Everything was satisfactory.
938,5,Everything was satisfactory.
939,1,Amazing experience!
939,2,Bad company to work with. I would not do so again.
939,3,This space had a lot of potential but it did not meet my requirements.
939,4,Good.
939,5,It was fine. Nothing special.
940,1,It was fine. Nothing special.
940,2,This experience was terrible.
940,3,Good.
940,4,Worst warehouse ever.
940,5,Could have been much better.
941,1,Bad company to work with. I would not do so again.
941,2,Did not have a good time.
941,3,Good.
941,4,Very poor. I regret taking part in this.
941,5,Good.
942,1,Good.
942,2,It was fine. Nothing special.
942,3,Could not have been better!
942,4,Very poor. I regret taking part in this.
942,5,Sad!
943,1,Worst warehouse ever.
943,2,This experience was terrible.
943,3,This space had a lot of potential but it did not meet my requirements.
943,4,10/10 would work with again.
943,5,Everything was satisfactory.
944,1,Awful.
944,2,Could have been much better.
944,3,This experience was terrible.
944,4,Could not have been better!
944,5,Could not have been better!
945,1,This experience was terrible.
945,2,This has been the best trade deal in the history of trade deals maybe ever.
945,3,Very poor. I regret taking part in this.
945,4,Everything was satisfactory.
945,5,It was fine. Nothing special.
946,1,Awful.
946,2,10/10 would work with again.
946,3,Could not have been better!
946,4,Met my requirements just fine.
946,5,Awful.
947,1,This space had a lot of potential but it did not meet my requirements.
947,2,This space had a lot of potential but it did not meet my requirements.
947,3,Could have been much better.
947,4,Could have been much better.
947,5,Awful.
948,1,Could have been much better.
948,2,Everything was satisfactory.
948,3,Did not have a good time.
948,4,Met my requirements just fine.
948,5,This space had a lot of potential but it did not meet my requirements.
949,1,Met my requirements just fine.
949,2,Met my requirements just fine.
949,3,Amazing experience!
949,4,Average experience.
949,5,10/10 would work with again.
950,1,Everything was satisfactory.
950,2,Very good experience!
950,3,Average experience.
950,4,Bad company to work with. I would not do so again.
950,5,Good company to work with.
951,1,Amazing experience!
951,2,This space had a lot of potential but it did not meet my requirements.
951,3,Very good experience!
951,4,Worst warehouse ever.
951,5,Bad company to work with. I would not do so again.
952,1,Very good experience!
952,2,Could have been much better.
952,3,Could not have been better!
952,4,Awful.
952,5,This space had a lot of potential but it did not meet my requirements.
953,1,Amazing experience!
953,2,It was fine. Nothing special.
953,3,Awful.
953,4,Amazing experience!
953,5,Awful.
954,1,Could not have been better!
954,2,This has been the best trade deal in the history of trade deals maybe ever.
954,3,Good.
954,4,Did not have a good time.
954,5,It was fine. Nothing special.
955,1,Good company to work with.
955,2,Average experience.
955,3,Could have been much better.
955,4,Got everything I needed plus some more!
955,5,Met my requirements just fine.
956,1,Worst warehouse ever.
956,2,Could not have been better!
956,3,Met my requirements just fine.
956,4,Met my requirements just fine.
956,5,Bad company to work with. I would not do so again.
957,1,Very good experience!
957,2,Good.
957,3,Amazing experience!
957,4,Average experience.
957,5,Could have been much better.
958,1,10/10 would work with again.
958,2,Good.
958,3,Everything was satisfactory.
958,4,Amazing experience!
958,5,Did not have a good time.
959,1,Could have been much better.
959,2,Could have been much better.
959,3,Did not have a good time.
959,4,This experience was terrible.
959,5,Very good experience!
960,1,Very good experience!
960,2,Got everything I needed plus some more!
960,3,Amazing experience!
960,4,Good.
960,5,Could not have been better!
961,1,Very good experience!
961,2,Did not have a good time.
961,3,Everything was satisfactory.
961,4,This has been the best trade deal in the history of trade deals maybe ever.
961,5,Bad company to work with. I would not do so again.
962,1,Amazing experience!
962,2,Awful.
962,3,This has been the best trade deal in the history of trade deals maybe ever.
962,4,Sad!
962,5,Everything was satisfactory.
963,1,It was fine. Nothing special.
963,2,This has been the best trade deal in the history of trade deals maybe ever.
963,3,This experience was terrible.
963,4,This experience was terrible.
963,5,Bad company to work with. I would not do so again.
964,1,Got everything I needed plus some more!
964,2,Good.
964,3,Very good experience!
964,4,Awful.
964,5,Good company to work with.
965,1,Awful.
965,2,Very good experience!
965,3,Average experience.
965,4,Awful.
965,5,Could have been much better.
966,1,Met my requirements just fine.
966,2,Very poor. I regret taking part in this.
966,3,This space had a lot of potential but it did not meet my requirements.
966,4,Did not have a good time.
966,5,Awful.
967,1,Very poor. I regret taking part in this.
967,2,It was fine. Nothing special.
967,3,This experience was terrible.
967,4,Worst warehouse ever.
967,5,This has been the best trade deal in the history of trade deals maybe ever.
968,1,This space had a lot of potential but it did not meet my requirements.
968,2,Met my requirements just fine.
968,3,Awful.
968,4,Could not have been better!
968,5,Bad company to work with. I would not do so again.
969,1,It was fine. Nothing special.
969,2,This has been the best trade deal in the history of trade deals maybe ever.
969,3,Met my requirements just fine.
969,4,This space had a lot of potential but it did not meet my requirements.
969,5,Amazing experience!
970,1,Good company to work with.
970,2,Met my requirements just fine.
970,3,Could have been much better.
970,4,Worst warehouse ever.
970,5,Everything was satisfactory.
971,1,This has been the best trade deal in the history of trade deals maybe ever.
971,2,Bad company to work with. I would not do so again.
971,3,Average experience.
971,4,Everything was satisfactory.
971,5,Could not have been better!
972,1,Bad company to work with. I would not do so again.
972,2,Good.
972,3,Got everything I needed plus some more!
972,4,Got everything I needed plus some more!
972,5,Very poor. I regret taking part in this.
973,1,Good company to work with.
973,2,Bad company to work with. I would not do so again.
973,3,Got everything I needed plus some more!
973,4,Awful.
973,5,Could not have been better!
974,1,Could not have been better!
974,2,Bad company to work with. I would not do so again.
974,3,Amazing experience!
974,4,Very good experience!
974,5,10/10 would work with again.
975,1,Worst warehouse ever.
975,2,This has been the best trade deal in the history of trade deals maybe ever.
975,3,Good company to work with.
975,4,Worst warehouse ever.
975,5,Sad!
976,1,Everything was satisfactory.
976,2,Average experience.
976,3,Worst warehouse ever.
976,4,This experience was terrible.
976,5,10/10 would work with again.
977,1,Could not have been better!
977,2,This space had a lot of potential but it did not meet my requirements.
977,3,Very poor. I regret taking part in this.
977,4,Could not have been better!
977,5,Very poor. I regret taking part in this.
978,1,Good company to work with.
978,2,This has been the best trade deal in the history of trade deals maybe ever.
978,3,This space had a lot of potential but it did not meet my requirements.
978,4,Awful.
978,5,Average experience.
979,1,10/10 would work with again.
979,2,Awful.
979,3,It was fine. Nothing special.
979,4,Sad!
979,5,Average experience.
980,1,Did not have a good time.
980,2,This has been the best trade deal in the history of trade deals maybe ever.
980,3,Did not have a good time.
980,4,Got everything I needed plus some more!
980,5,Very good experience!
981,1,Very poor. I regret taking part in this.
981,2,It was fine. Nothing special.
981,3,Good.
981,4,Good company to work with.
981,5,Very poor. I regret taking part in this.
982,1,This has been the best trade deal in the history of trade deals maybe ever.
982,2,Awful.
982,3,Met my requirements just fine.
982,4,Amazing experience!
982,5,Average experience.
983,1,Amazing experience!
983,2,It was fine. Nothing special.
983,3,Sad!
983,4,Good.
983,5,Met my requirements just fine.
984,1,Average experience.
984,2,10/10 would work with again.
984,3,Very poor. I regret taking part in this.
984,4,Awful.
984,5,This experience was terrible.
985,1,Could not have been better!
985,2,Met my requirements just fine.
985,3,Good.
985,4,Amazing experience!
985,5,Awful.
986,1,Very good experience!
986,2,This experience was terrible.
986,3,This experience was terrible.
986,4,Could have been much better.
986,5,Got everything I needed plus some more!
987,1,Could not have been better!
987,2,10/10 would work with again.
987,3,Average experience.
987,4,This has been the best trade deal in the history of trade deals maybe ever.
987,5,Got everything I needed plus some more!
988,1,Very good experience!
988,2,Got everything I needed plus some more!
988,3,Sad!
988,4,Amazing experience!
988,5,Very poor. I regret taking part in this.
989,1,Worst warehouse ever.
989,2,Could not have been better!
989,3,This space had a lot of potential but it did not meet my requirements.
989,4,Met my requirements just fine.
989,5,Good.
990,1,Very good experience!
990,2,10/10 would work with again.
990,3,This space had a lot of potential but it did not meet my requirements.
990,4,Good.
990,5,Could have been much better.
991,1,Met my requirements just fine.
991,2,Average experience.
991,3,Met my requirements just fine.
991,4,Could have been much better.
991,5,This has been the best trade deal in the history of trade deals maybe ever.
992,1,Amazing experience!
992,2,This space had a lot of potential but it did not meet my requirements.
992,3,10/10 would work with again.
992,4,Could have been much better.
992,5,Met my requirements just fine.
993,1,Met my requirements just fine.
993,2,Amazing experience!
993,3,Very poor. I regret taking part in this.
993,4,Bad company to work with. I would not do so again.
993,5,Very good experience!
994,1,It was fine. Nothing special.
994,2,Awful.
994,3,Amazing experience!
994,4,Awful.
994,5,This space had a lot of potential but it did not meet my requirements.
995,1,Good.
995,2,This space had a lot of potential but it did not meet my requirements.
995,3,Very poor. I regret taking part in this.
995,4,Everything was satisfactory.
995,5,Average experience.
996,1,This has been the best trade deal in the history of trade deals maybe ever.
996,2,Good.
996,3,Could have been much better.
996,4,Amazing experience!
996,5,It was fine. Nothing special.
997,1,Did not have a good time.
997,2,Did not have a good time.
997,3,Could not have been better!
997,4,Met my requirements just fine.
997,5,Bad company to work with. I would not do so again.
998,1,Awful.
998,2,Average experience.
998,3,Very poor. I regret taking part in this.
998,4,10/10 would work with again.
998,5,Good company to work with.
999,1,Good.
999,2,Bad company to work with. I would not do so again.
999,3,Did not have a good time.
999,4,Worst warehouse ever.
999,5,It was fine. Nothing special.
1000,1,Amazing experience!
1000,2,Got everything I needed plus some more!
1000,3,Everything was satisfactory.
1000,4,Sad!
1000,5,Met my requirements just fine.
1001,1,Could have been much better.
1001,2,Awful.
1001,3,Could not have been better!
1001,4,Average experience.
1001,5,Everything was satisfactory.
1002,1,Good company to work with.
1002,2,Could have been much better.
1002,3,Worst warehouse ever.
1002,4,Good company to work with.
1002,5,Did not have a good time.
1003,1,Good.
1003,2,Got everything I needed plus some more!
1003,3,Very poor. I regret taking part in this.
1003,4,This experience was terrible.
1003,5,Good company to work with.
1004,1,Met my requirements just fine.
1004,2,Good.
1004,3,Got everything I needed plus some more!
1004,4,This has been the best trade deal in the history of trade deals maybe ever.
1004,5,Everything was satisfactory.
1005,1,This space had a lot of potential but it did not meet my requirements.
1005,2,Very poor. I regret taking part in this.
1005,3,Awful.
1005,4,Everything was satisfactory.
1005,5,Could not have been better!
1006,1,This space had a lot of potential but it did not meet my requirements.
1006,2,This experience was terrible.
1006,3,Bad company to work with. I would not do so again.
1006,4,Awful.
1006,5,This has been the best trade deal in the history of trade deals maybe ever.
1007,1,Did not have a good time.
1007,2,Good.
1007,3,Good company to work with.
1007,4,Sad!
1007,5,Good company to work with.
1008,1,Met my requirements just fine.
1008,2,Everything was satisfactory.
1008,3,Very good experience!
1008,4,Worst warehouse ever.
1008,5,Got everything I needed plus some more!
1009,1,Good company to work with.
1009,2,Worst warehouse ever.
1009,3,Did not have a good time.
1009,4,Sad!
1009,5,Sad!
1010,1,This experience was terrible.
1010,2,Bad company to work with. I would not do so again.
1010,3,Amazing experience!
1010,4,This experience was terrible.
1010,5,This space had a lot of potential but it did not meet my requirements.
1011,1,Worst warehouse ever.
1011,2,Got everything I needed plus some more!
1011,3,Good company to work with.
1011,4,Good company to work with.
1011,5,Could not have been better!
1012,1,Bad company to work with. I would not do so again.
1012,2,Met my requirements just fine.
1012,3,Average experience.
1012,4,Very good experience!
1012,5,Sad!
1013,1,Could have been much better.
1013,2,Could have been much better.
1013,3,Amazing experience!
1013,4,Good company to work with.
1013,5,Good.
1014,1,Worst warehouse ever.
1014,2,10/10 would work with again.
1014,3,Average experience.
1014,4,Good.
1014,5,Amazing experience!
1015,1,Good company to work with.
1015,2,Could not have been better!
1015,3,10/10 would work with again.
1015,4,Awful.
1015,5,Amazing experience!
1016,1,Worst warehouse ever.
1016,2,Did not have a good time.
1016,3,Amazing experience!
1016,4,Got everything I needed plus some more!
1016,5,Bad company to work with. I would not do so again.
1017,1,Average experience.
1017,2,This space had a lot of potential but it did not meet my requirements.
1017,3,Good company to work with.
1017,4,This experience was terrible.
1017,5,Did not have a good time.
1018,1,Very poor. I regret taking part in this.
1018,2,Could not have been better!
1018,3,This has been the best trade deal in the history of trade deals maybe ever.
1018,4,Met my requirements just fine.
1018,5,Good.
1019,1,It was fine. Nothing special.
1019,2,10/10 would work with again.
1019,3,Could have been much better.
1019,4,Good company to work with.
1019,5,Did not have a good time.
1020,1,This experience was terrible.
1020,2,This experience was terrible.
1020,3,It was fine. Nothing special.
1020,4,Very good experience!
1020,5,Amazing experience!
1021,1,Everything was satisfactory.
1021,2,Could have been much better.
1021,3,Very good experience!
1021,4,Got everything I needed plus some more!
1021,5,Amazing experience!
1022,1,Could have been much better.
1022,2,It was fine. Nothing special.
1022,3,Very poor. I regret taking part in this.
1022,4,Got everything I needed plus some more!
1022,5,This space had a lot of potential but it did not meet my requirements.
1023,1,This has been the best trade deal in the history of trade deals maybe ever.
1023,2,Amazing experience!
1023,3,Worst warehouse ever.
1023,4,Worst warehouse ever.
1023,5,This experience was terrible.
1024,1,Very good experience!
1024,2,Amazing experience!
1024,3,Awful.
1024,4,10/10 would work with again.
1024,5,Good company to work with.
1025,1,Very good experience!
1025,2,Average experience.
1025,3,Could not have been better!
1025,4,Could have been much better.
1025,5,Sad!
1026,1,Awful.
1026,2,It was fine. Nothing special.
1026,3,Met my requirements just fine.
1026,4,This space had a lot of potential but it did not meet my requirements.
1026,5,Average experience.
1027,1,This space had a lot of potential but it did not meet my requirements.
1027,2,Everything was satisfactory.
1027,3,Awful.
1027,4,Worst warehouse ever.
1027,5,Met my requirements just fine.
1028,1,Average experience.
1028,2,Got everything I needed plus some more!
1028,3,Average experience.
1028,4,Could not have been better!
1028,5,Got everything I needed plus some more!
1029,1,10/10 would work with again.
1029,2,It was fine. Nothing special.
1029,3,Good company to work with.
1029,4,This space had a lot of potential but it did not meet my requirements.
1029,5,Awful.
1030,1,10/10 would work with again.
1030,2,This space had a lot of potential but it did not meet my requirements.
1030,3,Good.
1030,4,Met my requirements just fine.
1030,5,Very good experience!
1031,1,Awful.
1031,2,10/10 would work with again.
1031,3,10/10 would work with again.
1031,4,Average experience.
1031,5,Very poor. I regret taking part in this.
1032,1,This space had a lot of potential but it did not meet my requirements.
1032,2,Bad company to work with. I would not do so again.
1032,3,Could not have been better!
1032,4,Everything was satisfactory.
1032,5,It was fine. Nothing special.
1033,1,Met my requirements just fine.
1033,2,Amazing experience!
1033,3,Sad!
1033,4,Worst warehouse ever.
1033,5,Sad!
1034,1,Met my requirements just fine.
1034,2,Average experience.
1034,3,Sad!
1034,4,Awful.
1034,5,It was fine. Nothing special.
1035,1,Met my requirements just fine.
1035,2,Good.
1035,3,Bad company to work with. I would not do so again.
1035,4,Very poor. I regret taking part in this.
1035,5,Good.
1036,1,It was fine. Nothing special.
1036,2,Could have been much better.
1036,3,Good company to work with.
1036,4,Everything was satisfactory.
1036,5,This experience was terrible.
1037,1,This space had a lot of potential but it did not meet my requirements.
1037,2,This experience was terrible.
1037,3,Awful.
1037,4,Very poor. I regret taking part in this.
1037,5,Very good experience!
1038,1,This space had a lot of potential but it did not meet my requirements.
1038,2,Amazing experience!
1038,3,Awful.
1038,4,Worst warehouse ever.
1038,5,Awful.
1039,1,Could have been much better.
1039,2,Did not have a good time.
1039,3,Very poor. I regret taking part in this.
1039,4,This space had a lot of potential but it did not meet my requirements.
1039,5,Awful.
1040,1,10/10 would work with again.
1040,2,Good.
1040,3,Good company to work with.
1040,4,Good company to work with.
1040,5,Met my requirements just fine.
1041,1,Amazing experience!
1041,2,Met my requirements just fine.
1041,3,Sad!
1041,4,Average experience.
1041,5,Got everything I needed plus some more!
1042,1,Good company to work with.
1042,2,Everything was satisfactory.
1042,3,Did not have a good time.
1042,4,Could not have been better!
1042,5,Did not have a good time.
1043,1,Very good experience!
1043,2,Bad company to work with. I would not do so again.
1043,3,Amazing experience!
1043,4,Very poor. I regret taking part in this.
1043,5,Good company to work with.
1044,1,This has been the best trade deal in the history of trade deals maybe ever.
1044,2,Awful.
1044,3,Sad!
1044,4,Sad!
1044,5,Could have been much better.
1045,1,Good company to work with.
1045,2,Met my requirements just fine.
1045,3,Good company to work with.
1045,4,Worst warehouse ever.
1045,5,Very poor. I regret taking part in this.
1046,1,This has been the best trade deal in the history of trade deals maybe ever.
1046,2,10/10 would work with again.
1046,3,Worst warehouse ever.
1046,4,Awful.
1046,5,Amazing experience!
1047,1,Got everything I needed plus some more!
1047,2,Did not have a good time.
1047,3,Sad!
1047,4,Worst warehouse ever.
1047,5,Did not have a good time.
1048,1,Amazing experience!
1048,2,Could have been much better.
1048,3,Met my requirements just fine.
1048,4,It was fine. Nothing special.
1048,5,Very good experience!
1049,1,Worst warehouse ever.
1049,2,Got everything I needed plus some more!
1049,3,Bad company to work with. I would not do so again.
1049,4,Got everything I needed plus some more!
1049,5,Bad company to work with. I would not do so again.
1050,1,10/10 would work with again.
1050,2,Good.
1050,3,Amazing experience!
1050,4,Bad company to work with. I would not do so again.
1050,5,Good.
1051,1,Got everything I needed plus some more!
1051,2,Everything was satisfactory.
1051,3,Got everything I needed plus some more!
1051,4,Average experience.
1051,5,Could have been much better.
1052,1,Very good experience!
1052,2,Good.
1052,3,This has been the best trade deal in the history of trade deals maybe ever.
1052,4,Amazing experience!
1052,5,10/10 would work with again.
1053,1,Met my requirements just fine.
1053,2,Very poor. I regret taking part in this.
1053,3,Awful.
1053,4,Sad!
1053,5,Sad!
1054,1,Very poor. I regret taking part in this.
1054,2,Everything was satisfactory.
1054,3,Sad!
1054,4,Good company to work with.
1054,5,Good.
1055,1,Got everything I needed plus some more!
1055,2,10/10 would work with again.
1055,3,Amazing experience!
1055,4,Sad!
1055,5,Very good experience!
1056,1,Awful.
1056,2,Could not have been better!
1056,3,Could have been much better.
1056,4,Average experience.
1056,5,Could have been much better.
1057,1,Good company to work with.
1057,2,Awful.
1057,3,Sad!
1057,4,Sad!
1057,5,Awful.
1058,1,10/10 would work with again.
1058,2,Very good experience!
1058,3,This has been the best trade deal in the history of trade deals maybe ever.
1058,4,Amazing experience!
1058,5,Good company to work with.
1059,1,Amazing experience!
1059,2,This has been the best trade deal in the history of trade deals maybe ever.
1059,3,This has been the best trade deal in the history of trade deals maybe ever.
1059,4,Sad!
1059,5,Got everything I needed plus some more!
1060,1,Average experience.
1060,2,Sad!
1060,3,Worst warehouse ever.
1060,4,Very good experience!
1060,5,This space had a lot of potential but it did not meet my requirements.
1061,1,Good company to work with.
1061,2,Good.
1061,3,Average experience.
1061,4,Very poor. I regret taking part in this.
1061,5,Could have been much better.
1062,1,This experience was terrible.
1062,2,This experience was terrible.
1062,3,Very good experience!
1062,4,Got everything I needed plus some more!
1062,5,This space had a lot of potential but it did not meet my requirements.
1063,1,Did not have a good time.
1063,2,It was fine. Nothing special.
1063,3,Good.
1063,4,Got everything I needed plus some more!
1063,5,Good.
1064,1,Could have been much better.
1064,2,It was fine. Nothing special.
1064,3,Very good experience!
1064,4,10/10 would work with again.
1064,5,It was fine. Nothing special.
1065,1,Worst warehouse ever.
1065,2,Good company to work with.
1065,3,It was fine. Nothing special.
1065,4,Good company to work with.
1065,5,This space had a lot of potential but it did not meet my requirements.
1066,1,This space had a lot of potential but it did not meet my requirements.
1066,2,Good.
1066,3,Worst warehouse ever.
1066,4,Good company to work with.
1066,5,Bad company to work with. I would not do so again.
1067,1,Average experience.
1067,2,It was fine. Nothing special.
1067,3,Good company to work with.
1067,4,Very good experience!
1067,5,Bad company to work with. I would not do so again.
1068,1,Awful.
1068,2,Very good experience!
1068,3,This space had a lot of potential but it did not meet my requirements.
1068,4,Could not have been better!
1068,5,Could not have been better!
1069,1,This space had a lot of potential but it did not meet my requirements.
1069,2,Very poor. I regret taking part in this.
1069,3,Good.
1069,4,Average experience.
1069,5,This space had a lot of potential but it did not meet my requirements.
1070,1,Amazing experience!
1070,2,Bad company to work with. I would not do so again.
1070,3,Awful.
1070,4,Met my requirements just fine.
1070,5,This has been the best trade deal in the history of trade deals maybe ever.
1071,1,Good.
1071,2,Awful.
1071,3,Got everything I needed plus some more!
1071,4,Sad!
1071,5,Everything was satisfactory.
1072,1,Bad company to work with. I would not do so again.
1072,2,This has been the best trade deal in the history of trade deals maybe ever.
1072,3,Very good experience!
1072,4,10/10 would work with again.
1072,5,Awful.
1073,1,Worst warehouse ever.
1073,2,Very poor. I regret taking part in this.
1073,3,This experience was terrible.
1073,4,10/10 would work with again.
1073,5,Sad!
1074,1,This has been the best trade deal in the history of trade deals maybe ever.
1074,2,Got everything I needed plus some more!
1074,3,Could not have been better!
1074,4,This has been the best trade deal in the history of trade deals maybe ever.
1074,5,Very good experience!
1075,1,Got everything I needed plus some more!
1075,2,This has been the best trade deal in the history of trade deals maybe ever.
1075,3,Everything was satisfactory.
1075,4,Could not have been better!
1075,5,Awful.
1076,1,It was fine. Nothing special.
1076,2,Everything was satisfactory.
1076,3,This space had a lot of potential but it did not meet my requirements.
1076,4,Amazing experience!
1076,5,Bad company to work with. I would not do so again.
1077,1,Good company to work with.
1077,2,Sad!
1077,3,Good.
1077,4,Very good experience!
1077,5,Average experience.
1078,1,Awful.
1078,2,Everything was satisfactory.
1078,3,This has been the best trade deal in the history of trade deals maybe ever.
1078,4,It was fine. Nothing special.
1078,5,Met my requirements just fine.
1079,1,This has been the best trade deal in the history of trade deals maybe ever.
1079,2,This experience was terrible.
1079,3,Got everything I needed plus some more!
1079,4,Average experience.
1079,5,Average experience.
1080,1,Very good experience!
1080,2,This space had a lot of potential but it did not meet my requirements.
1080,3,Good company to work with.
1080,4,Amazing experience!
1080,5,Could not have been better!
1081,1,Could not have been better!
1081,2,Average experience.
1081,3,This experience was terrible.
1081,4,Could not have been better!
1081,5,Could not have been better!
1082,1,Sad!
1082,2,Bad company to work with. I would not do so again.
1082,3,It was fine. Nothing special.
1082,4,Good company to work with.
1082,5,Did not have a good time.
1083,1,Very good experience!
1083,2,This experience was terrible.
1083,3,Amazing experience!
1083,4,This has been the best trade deal in the history of trade deals maybe ever.
1083,5,Could have been much better.
1084,1,Sad!
1084,2,This space had a lot of potential but it did not meet my requirements.
1084,3,Good.
1084,4,Bad company to work with. I would not do so again.
1084,5,Average experience.
1085,1,Good company to work with.
1085,2,Amazing experience!
1085,3,This experience was terrible.
1085,4,Amazing experience!
1085,5,Awful.
1086,1,Did not have a good time.
1086,2,Average experience.
1086,3,Got everything I needed plus some more!
1086,4,10/10 would work with again.
1086,5,Worst warehouse ever.
1087,1,This space had a lot of potential but it did not meet my requirements.
1087,2,Average experience.
1087,3,Good.
1087,4,It was fine. Nothing special.
1087,5,Sad!
1088,1,Could not have been better!
1088,2,Bad company to work with. I would not do so again.
1088,3,This space had a lot of potential but it did not meet my requirements.
1088,4,Sad!
1088,5,10/10 would work with again.
1089,1,Worst warehouse ever.
1089,2,This has been the best trade deal in the history of trade deals maybe ever.
1089,3,10/10 would work with again.
1089,4,Everything was satisfactory.
1089,5,Could not have been better!
1090,1,Average experience.
1090,2,It was fine. Nothing special.
1090,3,Good.
1090,4,This space had a lot of potential but it did not meet my requirements.
1090,5,Average experience.
1091,1,Everything was satisfactory.
1091,2,This space had a lot of potential but it did not meet my requirements.
1091,3,Everything was satisfactory.
1091,4,It was fine. Nothing special.
1091,5,It was fine. Nothing special.
1092,1,Got everything I needed plus some more!
1092,2,Average experience.
1092,3,It was fine. Nothing special.
1092,4,Got everything I needed plus some more!
1092,5,Could not have been better!
1093,1,This experience was terrible.
1093,2,Got everything I needed plus some more!
1093,3,Very good experience!
1093,4,Met my requirements just fine.
1093,5,Could have been much better.
1094,1,It was fine. Nothing special.
1094,2,Bad company to work with. I would not do so again.
1094,3,This space had a lot of potential but it did not meet my requirements.
1094,4,10/10 would work with again.
1094,5,Got everything I needed plus some more!
1095,1,Met my requirements just fine.
1095,2,Did not have a good time.
1095,3,Worst warehouse ever.
1095,4,Very good experience!
1095,5,Could have been much better.
1096,1,Average experience.
1096,2,Very good experience!
1096,3,Worst warehouse ever.
1096,4,Could not have been better!
1096,5,This space had a lot of potential but it did not meet my requirements.
1097,1,Very good experience!
1097,2,Got everything I needed plus some more!
1097,3,10/10 would work with again.
1097,4,This space had a lot of potential but it did not meet my requirements.
1097,5,10/10 would work with again.
1098,1,This has been the best trade deal in the history of trade deals maybe ever.
1098,2,Good company to work with.
